mp-id,formula,atomic_numbers
mp-1183067,Ac2ZnHg,"[89, 89, 89, 89, 89, 89, 89, 89, 30, 30, 30, 30, 80, 80, 80, 80]"
mp-1183068,Ac2CdGa,"[89, 89, 89, 89, 89, 89, 89, 89, 48, 48, 48, 48, 31, 31, 31, 31]"
mp-1183070,Ac2TlSn,"[89, 89, 89, 89, 89, 89, 89, 89, 81, 81, 81, 81, 50, 50, 50, 50]"
mp-1183071,AcCdAu2,"[89, 89, 89, 89, 48, 48, 48, 48, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1183072,Ac2TlCd,"[89, 89, 89, 89, 89, 89, 89, 89, 81, 81, 81, 81, 48, 48, 48, 48]"
mp-1183073,Ac2TlIn,"[89, 89, 89, 89, 89, 89, 89, 89, 81, 81, 81, 81, 49, 49, 49, 49]"
mp-1183074,Ac2MgGa,"[89, 89, 89, 89, 89, 89, 89, 89, 12, 12, 12, 12, 31, 31, 31, 31]"
mp-1183076,Ac2AgPb,"[89, 89, 89, 89, 89, 89, 89, 89, 47, 47, 47, 47, 82, 82, 82, 82]"
mp-1183078,Ac2MgPb,"[89, 89, 89, 89, 89, 89, 89, 89, 12, 12, 12, 12, 82, 82, 82, 82]"
mp-1183079,Ac2MgTl,"[89, 89, 89, 89, 89, 89, 89, 89, 12, 12, 12, 12, 81, 81, 81, 81]"
mp-1183086,Ac2CdHg,"[89, 89, 89, 89, 89, 89, 89, 89, 48, 48, 48, 48, 80, 80, 80, 80]"
mp-1183093,Ac2IrRh,"[89, 89, 89, 89, 89, 89, 89, 89, 77, 77, 77, 77, 45, 45, 45, 45]"
mp-1183106,Ac2ZnIn,"[89, 89, 89, 89, 89, 89, 89, 89, 30, 30, 30, 30, 49, 49, 49, 49]"
mp-1183118,AcLaCd2,"[89, 89, 89, 89, 57, 57, 57, 57, 48, 48, 48, 48, 48, 48, 48, 48]"
mp-1183120,Ac2CuRu,"[89, 89, 89, 89, 89, 89, 89, 89, 29, 29, 29, 29, 44, 44, 44, 44]"
mp-1183121,AcInAg2,"[89, 89, 89, 89, 49, 49, 49, 49, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183124,AcEuZn2,"[89, 89, 89, 89, 63, 63, 63, 63, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1183136,Al2OsRh,"[13, 13, 13, 13, 13, 13, 13, 13, 76, 76, 76, 76, 45, 45, 45, 45]"
mp-1183182,AcMgZn2,"[89, 89, 89, 89, 12, 12, 12, 12, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1183185,AcYbAu2,"[89, 89, 89, 89, 70, 70, 70, 70, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1183187,AlFe2Ge,"[13, 13, 13, 13, 26, 26, 26, 26, 26, 26, 26, 26, 32, 32, 32, 32]"
mp-1183192,AcYbTl2,"[89, 89, 89, 89, 70, 70, 70, 70, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183196,AcYbAg2,"[89, 89, 89, 89, 70, 70, 70, 70, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183197,AcSnHg2,"[89, 89, 89, 89, 50, 50, 50, 50, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1183199,AcTlRh2,"[89, 89, 89, 89, 81, 81, 81, 81, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1183219,Ba2MgTl,"[56, 56, 56, 56, 56, 56, 56, 56, 12, 12, 12, 12, 81, 81, 81, 81]"
mp-1183220,AcRh2Pb,"[89, 89, 89, 89, 45, 45, 45, 45, 45, 45, 45, 45, 82, 82, 82, 82]"
mp-1183243,AcSnPd2,"[89, 89, 89, 89, 50, 50, 50, 50, 46, 46, 46, 46, 46, 46, 46, 46]"
mp-1183313,Ba2TlHg,"[56, 56, 56, 56, 56, 56, 56, 56, 81, 81, 81, 81, 80, 80, 80, 80]"
mp-1183377,Ac2InGa,"[89, 89, 89, 89, 89, 89, 89, 89, 49, 49, 49, 49, 31, 31, 31, 31]"
mp-1183386,BaSrTl2,"[56, 56, 56, 56, 38, 38, 38, 38, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183416,BeCrFe2,"[4, 4, 4, 4, 24, 24, 24, 24, 26, 26, 26, 26, 26, 26, 26, 26]"
mp-1183419,Be2IrRu,"[4, 4, 4, 4, 4, 4, 4, 4, 77, 77, 77, 77, 44, 44, 44, 44]"
mp-1183453,Ca2TlHg,"[20, 20, 20, 20, 20, 20, 20, 20, 81, 81, 81, 81, 80, 80, 80, 80]"
mp-1183461,Ca2TlZn,"[20, 20, 20, 20, 20, 20, 20, 20, 81, 81, 81, 81, 30, 30, 30, 30]"
mp-1183472,CaAcGa2,"[20, 20, 20, 20, 89, 89, 89, 89, 31, 31, 31, 31, 31, 31, 31, 31]"
mp-1183474,CaAcAu2,"[20, 20, 20, 20, 89, 89, 89, 89, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1183483,CaAcRh2,"[20, 20, 20, 20, 89, 89, 89, 89, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1183488,CaAcMg2,"[20, 20, 20, 20, 89, 89, 89, 89, 12, 12, 12, 12, 12, 12, 12, 12]"
mp-1183500,CaAcTl2,"[20, 20, 20, 20, 89, 89, 89, 89, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183537,Cd2AgPt,"[48, 48, 48, 48, 48, 48, 48, 48, 47, 47, 47, 47, 78, 78, 78, 78]"
mp-1183541,Cd2RhAu,"[48, 48, 48, 48, 48, 48, 48, 48, 45, 45, 45, 45, 79, 79, 79, 79]"
mp-1183546,CaTbRh2,"[20, 20, 20, 20, 65, 65, 65, 65, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1183548,CaMgCd2,"[20, 20, 20, 20, 12, 12, 12, 12, 48, 48, 48, 48, 48, 48, 48, 48]"
mp-1183552,CaPmAg2,"[20, 20, 20, 20, 61, 61, 61, 61, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183554,CaHoHg2,"[20, 20, 20, 20, 67, 67, 67, 67, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1183555,CaNdAg2,"[20, 20, 20, 20, 60, 60, 60, 60, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183560,CaSmAg2,"[20, 20, 20, 20, 62, 62, 62, 62, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183566,CaTbHg2,"[20, 20, 20, 20, 65, 65, 65, 65, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1183567,CaPmMg2,"[20, 20, 20, 20, 61, 61, 61, 61, 12, 12, 12, 12, 12, 12, 12, 12]"
mp-1183579,CaLaAu2,"[20, 20, 20, 20, 57, 57, 57, 57, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1183586,CaInPd2,"[20, 20, 20, 20, 49, 49, 49, 49, 46, 46, 46, 46, 46, 46, 46, 46]"
mp-1183601,CaGdRh2,"[20, 20, 20, 20, 64, 64, 64, 64, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1183609,CaEuTl2,"[20, 20, 20, 20, 63, 63, 63, 63, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183617,CaInAg2,"[20, 20, 20, 20, 49, 49, 49, 49, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183633,CdPd2Au,"[48, 48, 48, 48, 46, 46, 46, 46, 46, 46, 46, 46, 79, 79, 79, 79]"
mp-1183677,CaCeIn2,"[20, 20, 20, 20, 58, 58, 58, 58, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1183688,CrGaRu2,"[24, 24, 24, 24, 31, 31, 31, 31, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1183690,CrGaRh2,"[24, 24, 24, 24, 31, 31, 31, 31, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1183717,CeMgAu2,"[58, 58, 58, 58, 12, 12, 12, 12, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1183727,CeMgCd2,"[58, 58, 58, 58, 12, 12, 12, 12, 48, 48, 48, 48, 48, 48, 48, 48]"
mp-1183744,CeMgHg2,"[58, 58, 58, 58, 12, 12, 12, 12, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1183753,CeHoIn2,"[58, 58, 58, 58, 67, 67, 67, 67, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1183757,CeSmTl2,"[58, 58, 58, 58, 62, 62, 62, 62, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183776,CeErIn2,"[58, 58, 58, 58, 68, 68, 68, 68, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1183780,DyHoTl2,"[66, 66, 66, 66, 67, 67, 67, 67, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183783,DyErRu2,"[66, 66, 66, 66, 68, 68, 68, 68, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1183786,DyHoRu2,"[66, 66, 66, 66, 67, 67, 67, 67, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1183789,DyLuTl2,"[66, 66, 66, 66, 71, 71, 71, 71, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183791,DyLuAg2,"[66, 66, 66, 66, 71, 71, 71, 71, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1183794,DyErRh2,"[66, 66, 66, 66, 68, 68, 68, 68, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1183804,DyErTl2,"[66, 66, 66, 66, 68, 68, 68, 68, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1183806,DyLuIn2,"[66, 66, 66, 66, 71, 71, 71, 71, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1183809,Ce2HgPb,"[58, 58, 58, 58, 58, 58, 58, 58, 80, 80, 80, 80, 82, 82, 82, 82]"
mp-1183810,DyLuCu2,"[66, 66, 66, 66, 71, 71, 71, 71, 29, 29, 29, 29, 29, 29, 29, 29]"
mp-1183814,CePbAu2,"[58, 58, 58, 58, 82, 82, 82, 82, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1183842,DyErZn2,"[66, 66, 66, 66, 68, 68, 68, 68, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1183884,Eu2MgTl,"[63, 63, 63, 63, 63, 63, 63, 63, 12, 12, 12, 12, 81, 81, 81, 81]"
mp-1183888,Eu2CdSn,"[63, 63, 63, 63, 63, 63, 63, 63, 48, 48, 48, 48, 50, 50, 50, 50]"
mp-1183898,Eu2CuIr,"[63, 63, 63, 63, 63, 63, 63, 63, 29, 29, 29, 29, 77, 77, 77, 77]"
mp-1183962,Eu2CdPb,"[63, 63, 63, 63, 63, 63, 63, 63, 48, 48, 48, 48, 82, 82, 82, 82]"
mp-1184025,Eu2MgIn,"[63, 63, 63, 63, 63, 63, 63, 63, 12, 12, 12, 12, 49, 49, 49, 49]"
mp-1184055,GaFeRu2,"[31, 31, 31, 31, 26, 26, 26, 26, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184072,Dy2PdRh,"[66, 66, 66, 66, 66, 66, 66, 66, 46, 46, 46, 46, 45, 45, 45, 45]"
mp-1184074,DyTmRu2,"[66, 66, 66, 66, 69, 69, 69, 69, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184081,Er2RuAu,"[68, 68, 68, 68, 68, 68, 68, 68, 44, 44, 44, 44, 79, 79, 79, 79]"
mp-1184088,Er2TlIn,"[68, 68, 68, 68, 68, 68, 68, 68, 81, 81, 81, 81, 49, 49, 49, 49]"
mp-1184092,Er2CuPd,"[68, 68, 68, 68, 68, 68, 68, 68, 29, 29, 29, 29, 46, 46, 46, 46]"
mp-1184103,DyThRu2,"[66, 66, 66, 66, 90, 90, 90, 90, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184112,Er2MgOs,"[68, 68, 68, 68, 68, 68, 68, 68, 12, 12, 12, 12, 76, 76, 76, 76]"
mp-1184120,DyTmIr2,"[66, 66, 66, 66, 69, 69, 69, 69, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184131,Er2AgOs,"[68, 68, 68, 68, 68, 68, 68, 68, 47, 47, 47, 47, 76, 76, 76, 76]"
mp-1184134,Er2CdOs,"[68, 68, 68, 68, 68, 68, 68, 68, 48, 48, 48, 48, 76, 76, 76, 76]"
mp-1184137,DyTmIn2,"[66, 66, 66, 66, 69, 69, 69, 69, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184139,Dy2TlIn,"[66, 66, 66, 66, 66, 66, 66, 66, 81, 81, 81, 81, 49, 49, 49, 49]"
mp-1184144,Er2RuPt,"[68, 68, 68, 68, 68, 68, 68, 68, 44, 44, 44, 44, 78, 78, 78, 78]"
mp-1184158,DyTmRh2,"[66, 66, 66, 66, 69, 69, 69, 69, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1184159,ErHfRu2,"[68, 68, 68, 68, 72, 72, 72, 72, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184161,ErCdHg2,"[68, 68, 68, 68, 48, 48, 48, 48, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1184163,ErCdAu2,"[68, 68, 68, 68, 48, 48, 48, 48, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1184170,Dy2InAg,"[66, 66, 66, 66, 66, 66, 66, 66, 49, 49, 49, 49, 47, 47, 47, 47]"
mp-1184197,CeTmIn2,"[58, 58, 58, 58, 69, 69, 69, 69, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184199,Eu2AgPb,"[63, 63, 63, 63, 63, 63, 63, 63, 47, 47, 47, 47, 82, 82, 82, 82]"
mp-1184201,Cs2SbCl6,"[55, 55, 55, 55, 55, 55, 55, 55, 51, 51, 51, 51, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
mp-1184202,ErLuCu2,"[68, 68, 68, 68, 71, 71, 71, 71, 29, 29, 29, 29, 29, 29, 29, 29]"
mp-1184208,ErTlRh2,"[68, 68, 68, 68, 81, 81, 81, 81, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1184216,ErMgAu2,"[68, 68, 68, 68, 12, 12, 12, 12, 79, 79, 79, 79, 79, 79, 79, 79]"
mp-1184217,ErMgRh2,"[68, 68, 68, 68, 12, 12, 12, 12, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1184223,ErScRu2,"[68, 68, 68, 68, 21, 21, 21, 21, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184233,ErMgAg2,"[68, 68, 68, 68, 12, 12, 12, 12, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1184237,ErZrRu2,"[68, 68, 68, 68, 40, 40, 40, 40, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184242,ErTmRu2,"[68, 68, 68, 68, 69, 69, 69, 69, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184245,ErTmTl2,"[68, 68, 68, 68, 69, 69, 69, 69, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1184246,ErThRu2,"[68, 68, 68, 68, 90, 90, 90, 90, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184250,EuTlHg2,"[63, 63, 63, 63, 81, 81, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1184251,ErTmZn2,"[68, 68, 68, 68, 69, 69, 69, 69, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1184263,Eu2TlHg,"[63, 63, 63, 63, 63, 63, 63, 63, 81, 81, 81, 81, 80, 80, 80, 80]"
mp-1184271,ErTmIn2,"[68, 68, 68, 68, 69, 69, 69, 69, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184276,FeTc2Ge,"[26, 26, 26, 26, 43, 43, 43, 43, 43, 43, 43, 43, 32, 32, 32, 32]"
mp-1184277,Eu2ZnIr,"[63, 63, 63, 63, 63, 63, 63, 63, 30, 30, 30, 30, 77, 77, 77, 77]"
mp-1184281,Eu2TlCd,"[63, 63, 63, 63, 63, 63, 63, 63, 81, 81, 81, 81, 48, 48, 48, 48]"
mp-1184286,Eu2TlSn,"[63, 63, 63, 63, 63, 63, 63, 63, 81, 81, 81, 81, 50, 50, 50, 50]"
mp-1184290,EuMgCd2,"[63, 63, 63, 63, 12, 12, 12, 12, 48, 48, 48, 48, 48, 48, 48, 48]"
mp-1184310,Eu2ZnGa,"[63, 63, 63, 63, 63, 63, 63, 63, 30, 30, 30, 30, 31, 31, 31, 31]"
mp-1184322,Eu2TlZn,"[63, 63, 63, 63, 63, 63, 63, 63, 81, 81, 81, 81, 30, 30, 30, 30]"
mp-1184323,ErPaOs2,"[68, 68, 68, 68, 91, 91, 91, 91, 76, 76, 76, 76, 76, 76, 76, 76]"
mp-1184328,EuMgZn2,"[63, 63, 63, 63, 12, 12, 12, 12, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1184333,Gd2MgAl,"[64, 64, 64, 64, 64, 64, 64, 64, 12, 12, 12, 12, 13, 13, 13, 13]"
mp-1184347,EuMgTl2,"[63, 63, 63, 63, 12, 12, 12, 12, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1184354,Gd2IrAu,"[64, 64, 64, 64, 64, 64, 64, 64, 77, 77, 77, 77, 79, 79, 79, 79]"
mp-1184360,ErLuZn2,"[68, 68, 68, 68, 71, 71, 71, 71, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1184363,ErLuRu2,"[68, 68, 68, 68, 71, 71, 71, 71, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184364,Fe3Rh,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 45, 45, 45, 45]"
mp-1184366,Gd2TlAg,"[64, 64, 64, 64, 64, 64, 64, 64, 81, 81, 81, 81, 47, 47, 47, 47]"
mp-1184370,Gd2NiRu,"[64, 64, 64, 64, 64, 64, 64, 64, 28, 28, 28, 28, 44, 44, 44, 44]"
mp-1184371,Gd2AgIr,"[64, 64, 64, 64, 64, 64, 64, 64, 47, 47, 47, 47, 77, 77, 77, 77]"
mp-1184372,Eu2SbAu,"[63, 63, 63, 63, 63, 63, 63, 63, 51, 51, 51, 51, 79, 79, 79, 79]"
mp-1184376,EuErTl2,"[63, 63, 63, 63, 68, 68, 68, 68, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1184381,Gd2AgAu,"[64, 64, 64, 64, 64, 64, 64, 64, 47, 47, 47, 47, 79, 79, 79, 79]"
mp-1184387,Gd2RuRh,"[64, 64, 64, 64, 64, 64, 64, 64, 44, 44, 44, 44, 45, 45, 45, 45]"
mp-1184390,Gd2TlZn,"[64, 64, 64, 64, 64, 64, 64, 64, 81, 81, 81, 81, 30, 30, 30, 30]"
mp-1184393,Gd2IrRu,"[64, 64, 64, 64, 64, 64, 64, 64, 77, 77, 77, 77, 44, 44, 44, 44]"
mp-1184399,Gd2MgRu,"[64, 64, 64, 64, 64, 64, 64, 64, 12, 12, 12, 12, 44, 44, 44, 44]"
mp-1184408,EuInHg2,"[63, 63, 63, 63, 49, 49, 49, 49, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1184415,Gd2AgRu,"[64, 64, 64, 64, 64, 64, 64, 64, 47, 47, 47, 47, 44, 44, 44, 44]"
mp-1184422,Gd2CuRu,"[64, 64, 64, 64, 64, 64, 64, 64, 29, 29, 29, 29, 44, 44, 44, 44]"
mp-1184424,DyYIn2,"[66, 66, 66, 66, 39, 39, 39, 39, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184448,Gd2TlHg,"[64, 64, 64, 64, 64, 64, 64, 64, 81, 81, 81, 81, 80, 80, 80, 80]"
mp-1184470,Gd2ZnIn,"[64, 64, 64, 64, 64, 64, 64, 64, 30, 30, 30, 30, 49, 49, 49, 49]"
mp-1184473,Eu2TlIn,"[63, 63, 63, 63, 63, 63, 63, 63, 81, 81, 81, 81, 49, 49, 49, 49]"
mp-1184477,GdCdAg2,"[64, 64, 64, 64, 48, 48, 48, 48, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1184485,GdLuIr2,"[64, 64, 64, 64, 71, 71, 71, 71, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184490,GdMgAg2,"[64, 64, 64, 64, 12, 12, 12, 12, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1184495,GdMgHg2,"[64, 64, 64, 64, 12, 12, 12, 12, 80, 80, 80, 80, 80, 80, 80, 80]"
mp-1184499,GdErIr2,"[64, 64, 64, 64, 68, 68, 68, 68, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184508,GdSnPd2,"[64, 64, 64, 64, 50, 50, 50, 50, 46, 46, 46, 46, 46, 46, 46, 46]"
mp-1184510,GdLuRu2,"[64, 64, 64, 64, 71, 71, 71, 71, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184514,Gd2CdIn,"[64, 64, 64, 64, 64, 64, 64, 64, 48, 48, 48, 48, 49, 49, 49, 49]"
mp-1184518,GdDyIr2,"[64, 64, 64, 64, 66, 66, 66, 66, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184521,GdErZn2,"[64, 64, 64, 64, 68, 68, 68, 68, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1184522,GdLuCu2,"[64, 64, 64, 64, 71, 71, 71, 71, 29, 29, 29, 29, 29, 29, 29, 29]"
mp-1184524,GdDyZn2,"[64, 64, 64, 64, 66, 66, 66, 66, 30, 30, 30, 30, 30, 30, 30, 30]"
mp-1184525,GdPaRu2,"[64, 64, 64, 64, 91, 91, 91, 91, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184527,GdDyTl2,"[64, 64, 64, 64, 66, 66, 66, 66, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1184532,GdTmIr2,"[64, 64, 64, 64, 69, 69, 69, 69, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184533,GdHoTl2,"[64, 64, 64, 64, 67, 67, 67, 67, 81, 81, 81, 81, 81, 81, 81, 81]"
mp-1184543,GdLuAg2,"[64, 64, 64, 64, 71, 71, 71, 71, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1184560,HfZnPd2,"[72, 72, 72, 72, 30, 30, 30, 30, 46, 46, 46, 46, 46, 46, 46, 46]"
mp-1184567,Hf2TcIr,"[72, 72, 72, 72, 72, 72, 72, 72, 43, 43, 43, 43, 77, 77, 77, 77]"
mp-1184572,HfMgPt2,"[72, 72, 72, 72, 12, 12, 12, 12, 78, 78, 78, 78, 78, 78, 78, 78]"
mp-1184580,HfZnRh2,"[72, 72, 72, 72, 30, 30, 30, 30, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1184583,Ho2AlRu,"[67, 67, 67, 67, 67, 67, 67, 67, 13, 13, 13, 13, 44, 44, 44, 44]"
mp-1184586,Hf2CoOs,"[72, 72, 72, 72, 72, 72, 72, 72, 27, 27, 27, 27, 76, 76, 76, 76]"
mp-1184589,HfTc2Mo,"[72, 72, 72, 72, 43, 43, 43, 43, 43, 43, 43, 43, 42, 42, 42, 42]"
mp-1184592,Hf2RePd,"[72, 72, 72, 72, 72, 72, 72, 72, 75, 75, 75, 75, 46, 46, 46, 46]"
mp-1184593,Ho2IrPd,"[67, 67, 67, 67, 67, 67, 67, 67, 77, 77, 77, 77, 46, 46, 46, 46]"
mp-1184594,Hf2TcPd,"[72, 72, 72, 72, 72, 72, 72, 72, 43, 43, 43, 43, 46, 46, 46, 46]"
mp-1184602,Hf2MnCo,"[72, 72, 72, 72, 72, 72, 72, 72, 25, 25, 25, 25, 27, 27, 27, 27]"
mp-1184604,Hf2OsRu,"[72, 72, 72, 72, 72, 72, 72, 72, 76, 76, 76, 76, 44, 44, 44, 44]"
mp-1184607,HfZrOs2,"[72, 72, 72, 72, 40, 40, 40, 40, 76, 76, 76, 76, 76, 76, 76, 76]"
mp-1184609,Hf2CuTc,"[72, 72, 72, 72, 72, 72, 72, 72, 29, 29, 29, 29, 43, 43, 43, 43]"
mp-1184613,GdThRu2,"[64, 64, 64, 64, 90, 90, 90, 90, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184631,Ho2AgRu,"[67, 67, 67, 67, 67, 67, 67, 67, 47, 47, 47, 47, 44, 44, 44, 44]"
mp-1184644,Ho2TlIn,"[67, 67, 67, 67, 67, 67, 67, 67, 81, 81, 81, 81, 49, 49, 49, 49]"
mp-1184648,HfZrFe2,"[72, 72, 72, 72, 40, 40, 40, 40, 26, 26, 26, 26, 26, 26, 26, 26]"
mp-1184663,Ho2RuPt,"[67, 67, 67, 67, 67, 67, 67, 67, 44, 44, 44, 44, 78, 78, 78, 78]"
mp-1184678,Hf2FeRh,"[72, 72, 72, 72, 72, 72, 72, 72, 26, 26, 26, 26, 45, 45, 45, 45]"
mp-1184684,HfGeRu2,"[72, 72, 72, 72, 32, 32, 32, 32, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184689,Ho2NiRu,"[67, 67, 67, 67, 67, 67, 67, 67, 28, 28, 28, 28, 44, 44, 44, 44]"
mp-1184724,Ho2CoRu,"[67, 67, 67, 67, 67, 67, 67, 67, 27, 27, 27, 27, 44, 44, 44, 44]"
mp-1184732,GdYIr2,"[64, 64, 64, 64, 39, 39, 39, 39, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184738,HoErIn2,"[67, 67, 67, 67, 68, 68, 68, 68, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184742,GdZrRu2,"[64, 64, 64, 64, 40, 40, 40, 40, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184762,GdErIn2,"[64, 64, 64, 64, 68, 68, 68, 68, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184769,HoErIr2,"[67, 67, 67, 67, 68, 68, 68, 68, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184790,GdErRu2,"[64, 64, 64, 64, 68, 68, 68, 68, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184816,HoMgCd2,"[67, 67, 67, 67, 12, 12, 12, 12, 48, 48, 48, 48, 48, 48, 48, 48]"
mp-1184818,HoMgAg2,"[67, 67, 67, 67, 12, 12, 12, 12, 47, 47, 47, 47, 47, 47, 47, 47]"
mp-1184821,HoRh2Pb,"[67, 67, 67, 67, 45, 45, 45, 45, 45, 45, 45, 45, 82, 82, 82, 82]"
mp-1184822,HoZrRu2,"[67, 67, 67, 67, 40, 40, 40, 40, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184831,HoTmRu2,"[67, 67, 67, 67, 69, 69, 69, 69, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184838,HoLuIn2,"[67, 67, 67, 67, 71, 71, 71, 71, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-1184843,HoPaTc2,"[67, 67, 67, 67, 91, 91, 91, 91, 43, 43, 43, 43, 43, 43, 43, 43]"
mp-1184846,HoThRu2,"[67, 67, 67, 67, 90, 90, 90, 90, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184847,HoLuIr2,"[67, 67, 67, 67, 71, 71, 71, 71, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1184850,HoTmRh2,"[67, 67, 67, 67, 69, 69, 69, 69, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1184890,HoPaRu2,"[67, 67, 67, 67, 91, 91, 91, 91, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1184891,HoLuCu2,"[67, 67, 67, 67, 71, 71, 71, 71, 29, 29, 29, 29, 29, 29, 29, 29]"
mp-1184921,In3Pb,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 82, 82, 82, 82]"
mp-1184955,Li2TlCd,"[3, 3, 3, 3, 3, 3, 3, 3, 81, 81, 81, 81, 48, 48, 48, 48]"
