mp-id,formula,atomic_numbers
mp-1198689,Yb5(Ni2Sn5)2,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 28, 28, 28, 28, 28, 28, 28, 28, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50]"
mp-1198889,Dy5(Si5Ir2)2,"[66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1198939,Tm5(Ge5Os2)2,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 76, 76, 76, 76, 76, 76, 76, 76]"
mp-1198948,Y5(Ge5Rh2)2,"[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-11990,Pr2CdNi2,"[59, 59, 59, 59, 48, 48, 28, 28, 28, 28]"
mp-11991,Nd2CdNi2,"[60, 60, 60, 60, 48, 48, 28, 28, 28, 28]"
mp-1200738,Pr5(Sn5Rh2)2,"[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1200777,Er5(Ge5Rh2)2,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1200835,Tb5(Ge5Ir2)2,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1201660,Ho5(Ge5Os2)2,"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 76, 76, 76, 76, 76, 76, 76, 76]"
mp-1202174,Dy5(Ge5Rh2)2,"[66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1202399,Tm5(Si5Ir2)2,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1202605,Nd26Ga7Co10,"[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]"
mp-1202636,Yb5(Ge5Rh2)2,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1204933,K2LaTa5O15,"[19, 19, 19, 19, 57, 57, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1205030,Sm5(Sn5Rh2)2,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1205124,Ho5(Si5Ir2)2,"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1205494,Nd2MgSi2,"[60, 60, 60, 60, 12, 12, 14, 14, 14, 14]"
mp-1205496,Y2MgSi2,"[39, 39, 39, 39, 12, 12, 14, 14, 14, 14]"
mp-1205499,Pr2ScSi2,"[59, 59, 59, 59, 21, 21, 14, 14, 14, 14]"
mp-1205516,Er2MgNi2,"[68, 68, 68, 68, 12, 12, 28, 28, 28, 28]"
mp-1205534,Ce2Si2Sn,"[58, 58, 58, 58, 14, 14, 14, 14, 50, 50]"
mp-1205562,Ho2MgNi2,"[67, 67, 67, 67, 12, 12, 28, 28, 28, 28]"
mp-1205563,Ho2MgCu2,"[67, 67, 67, 67, 12, 12, 29, 29, 29, 29]"
mp-1205577,Pr2MgCu2,"[59, 59, 59, 59, 12, 12, 29, 29, 29, 29]"
mp-1205581,Ho2CdCu2,"[67, 67, 67, 67, 48, 48, 29, 29, 29, 29]"
mp-1205589,Pr2MgSi2,"[59, 59, 59, 59, 12, 12, 14, 14, 14, 14]"
mp-1205619,Nd2CdRh2,"[60, 60, 60, 60, 48, 48, 45, 45, 45, 45]"
mp-1205644,Er2CdPd2,"[68, 68, 68, 68, 48, 48, 46, 46, 46, 46]"
mp-1205647,La2ScSi2,"[57, 57, 57, 57, 21, 21, 14, 14, 14, 14]"
mp-1205657,Gd2MgNi2,"[64, 64, 64, 64, 12, 12, 28, 28, 28, 28]"
mp-1205678,Ho2MgSi2,"[67, 67, 67, 67, 12, 12, 14, 14, 14, 14]"
mp-1205689,Nd2CdPd2,"[60, 60, 60, 60, 48, 48, 46, 46, 46, 46]"
mp-1205707,Tb2MgCu2,"[65, 65, 65, 65, 12, 12, 29, 29, 29, 29]"
mp-1205710,Ce2InRh2,"[58, 58, 58, 58, 49, 49, 45, 45, 45, 45]"
mp-1205724,Pr2CdRh2,"[59, 59, 59, 59, 48, 48, 45, 45, 45, 45]"
mp-1205762,La2MgSi2,"[57, 57, 57, 57, 12, 12, 14, 14, 14, 14]"
mp-1205812,Sm2ScSi2,"[62, 62, 62, 62, 21, 21, 14, 14, 14, 14]"
mp-1205813,Gd2MgSi2,"[64, 64, 64, 64, 12, 12, 14, 14, 14, 14]"
mp-1205816,Tb2MgSi2,"[65, 65, 65, 65, 12, 12, 14, 14, 14, 14]"
mp-1205853,Nd2InAu2,"[60, 60, 60, 60, 49, 49, 79, 79, 79, 79]"
mp-1205864,Y2CdCu2,"[39, 39, 39, 39, 48, 48, 29, 29, 29, 29]"
mp-1205869,Lu2CdPd2,"[71, 71, 71, 71, 48, 48, 46, 46, 46, 46]"
mp-1205889,Yb2InAu2,"[70, 70, 70, 70, 49, 49, 79, 79, 79, 79]"
mp-1205890,Pr2InAu2,"[59, 59, 59, 59, 49, 49, 79, 79, 79, 79]"
mp-1205925,Sm2InAu2,"[62, 62, 62, 62, 49, 49, 79, 79, 79, 79]"
mp-1205987,Dy2MgCu2,"[66, 66, 66, 66, 12, 12, 29, 29, 29, 29]"
mp-1206052,Ce2SnPd2,"[58, 58, 58, 58, 50, 50, 46, 46, 46, 46]"
mp-1206107,Ho2CdPd2,"[67, 67, 67, 67, 48, 48, 46, 46, 46, 46]"
mp-1206219,Sm2CdRh2,"[62, 62, 62, 62, 48, 48, 45, 45, 45, 45]"
mp-1206247,Sm2MgNi2,"[62, 62, 62, 62, 12, 12, 28, 28, 28, 28]"
mp-1206250,La2CdPd2,"[57, 57, 57, 57, 48, 48, 46, 46, 46, 46]"
mp-1206447,Dy2MgNi2,"[66, 66, 66, 66, 12, 12, 28, 28, 28, 28]"
mp-1206453,Sm2CdCu2,"[62, 62, 62, 62, 48, 48, 29, 29, 29, 29]"
mp-1206454,Er2CdCu2,"[68, 68, 68, 68, 48, 48, 29, 29, 29, 29]"
mp-1206490,Nb2B2Mo,"[41, 41, 41, 41, 5, 5, 5, 5, 42, 42]"
mp-1206554,Tb2MgNi2,"[65, 65, 65, 65, 12, 12, 28, 28, 28, 28]"
mp-1206555,Dy2CdCu2,"[66, 66, 66, 66, 48, 48, 29, 29, 29, 29]"
mp-1206585,Ce2InAu2,"[58, 58, 58, 58, 49, 49, 79, 79, 79, 79]"
mp-1206769,Tm2MgNi2,"[69, 69, 69, 69, 12, 12, 28, 28, 28, 28]"
mp-1206813,Er2MgSi2,"[68, 68, 68, 68, 12, 12, 14, 14, 14, 14]"
mp-1206905,Sm2MgCu2,"[62, 62, 62, 62, 12, 12, 29, 29, 29, 29]"
mp-1206931,Cr(BMo)2,"[24, 24, 5, 5, 5, 5, 42, 42, 42, 42]"
mp-1207024,Zr3Si2,"[40, 40, 40, 40, 40, 40, 14, 14, 14, 14]"
mp-1207144,Sm2MgPd2,"[62, 62, 62, 62, 12, 12, 46, 46, 46, 46]"
mp-1207149,Nd2CdAu2,"[60, 60, 60, 60, 48, 48, 79, 79, 79, 79]"
mp-1207238,Tm2CdPd2,"[69, 69, 69, 69, 48, 48, 46, 46, 46, 46]"
mp-1207248,La2CdAu2,"[57, 57, 57, 57, 48, 48, 79, 79, 79, 79]"
mp-1207414,Zr9(CoP2)2,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 27, 27, 27, 27, 15, 15, 15, 15, 15, 15, 15, 15]"
mp-1207530,Zn11(B4Rh9)2,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1207540,Zn10Si(B4Rh9)2,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 14, 14, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1207588,Yb5(Si5Ir2)2,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1207750,Y5(SiB4)2,"[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 14, 14, 14, 14, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-1208405,Tb5(SiB4)2,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 14, 14, 14, 14, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-1208521,Tb2CdCu2,"[65, 65, 65, 65, 48, 48, 29, 29, 29, 29]"
mp-1208848,Sm2MgSi2,"[62, 62, 62, 62, 12, 12, 14, 14, 14, 14]"
mp-1208983,Sc2GaB2Ir5,"[21, 21, 21, 21, 31, 31, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1208984,Sc2BeB2Ir5,"[21, 21, 21, 21, 4, 4, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1208986,Sc2GeB2Ir5,"[21, 21, 21, 21, 32, 32, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1208997,Sc2TiB2Ir5,"[21, 21, 21, 21, 22, 22, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1209000,Sc2CuB2Ir5,"[21, 21, 21, 21, 29, 29, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1209025,Sc2AlB2Ir5,"[21, 21, 21, 21, 13, 13, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1209056,Sc2NiB2Ir5,"[21, 21, 21, 21, 28, 28, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1209583,Rb2LaNb5O15,"[37, 37, 37, 37, 57, 57, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1210641,Mg3B2Rh5,"[12, 12, 12, 12, 12, 12, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1212227,Ho5(SiB4)2,"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 14, 14, 14, 14, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-1212823,Dy5(SiB4)2,"[66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 14, 14, 14, 14, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-1213701,Cs3PdF5,"[55, 55, 55, 55, 55, 55, 46, 46, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1213975,CaB4,"[20, 20, 20, 20, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-1219428,Sc2FeB2RuRh4,"[21, 21, 21, 21, 26, 26, 5, 5, 5, 5, 44, 44, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1222413,LiB3,"[3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-1223321,KTaSi2O7,"[19, 19, 19, 19, 73, 73, 73, 73, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-12244,Cs3TiF7,"[55, 55, 55, 55, 55, 55, 22, 22, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-12245,Rb3TiF7,"[37, 37, 37, 37, 37, 37, 22, 22, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-12434,Ho2InGe2,"[67, 67, 67, 67, 49, 49, 32, 32, 32, 32]"
mp-12543,Dy3Pd2,"[66, 66, 66, 66, 66, 66, 46, 46, 46, 46]"
mp-12545,Er3Pd2,"[68, 68, 68, 68, 68, 68, 46, 46, 46, 46]"
mp-12569,PrB4,"[59, 59, 59, 59, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-12689,Er2InPd2,"[68, 68, 68, 68, 49, 49, 46, 46, 46, 46]"
mp-12691,Lu2InPd2,"[71, 71, 71, 71, 49, 49, 46, 46, 46, 46]"
mp-12974,Pr2CdPd2,"[59, 59, 59, 59, 48, 48, 46, 46, 46, 46]"
mp-12975,Sm2CdPd2,"[62, 62, 62, 62, 48, 48, 46, 46, 46, 46]"
mp-12977,Dy2CdPd2,"[66, 66, 66, 66, 48, 48, 46, 46, 46, 46]"
mp-13415,Ta3B2,"[73, 73, 73, 73, 73, 73, 5, 5, 5, 5]"
mp-13416,Sc2InNi2,"[21, 21, 21, 21, 49, 49, 28, 28, 28, 28]"
mp-13427,Sr3Hg2,"[38, 38, 38, 38, 38, 38, 80, 80, 80, 80]"
mp-13429,La2CdRh2,"[57, 57, 57, 57, 48, 48, 45, 45, 45, 45]"
mp-13570,Mg(ScGa)2,"[12, 12, 21, 21, 21, 21, 31, 31, 31, 31]"
mp-15021,Ba3Ta5O15,"[56, 56, 56, 56, 56, 56, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1539667,CsPbCl3,"[55, 55, 82, 82, 17, 17, 17, 17, 17, 17]"
mp-1632,NdB4,"[60, 60, 60, 60, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-16638,Nd2MgCu2,"[60, 60, 60, 60, 12, 12, 29, 29, 29, 29]"
mp-16756,Ta3Ga2,"[73, 73, 73, 73, 73, 73, 31, 31, 31, 31]"
mp-1974,CeB4,"[58, 58, 58, 58, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-19789,Mn(BW)2,"[25, 25, 5, 5, 5, 5, 74, 74, 74, 74]"
mp-19910,Ce2MgNi2,"[58, 58, 58, 58, 12, 12, 28, 28, 28, 28]"
mp-19945,Gd2MgGe2,"[64, 64, 64, 64, 12, 12, 32, 32, 32, 32]"
mp-20165,Ce2InPd2,"[58, 58, 58, 58, 49, 49, 46, 46, 46, 46]"
mp-20301,La2Pd2Pb,"[57, 57, 57, 57, 46, 46, 46, 46, 82, 82]"
mp-20357,Ce2InPt2,"[58, 58, 58, 58, 49, 49, 78, 78, 78, 78]"
mp-20404,Sm2InPd2,"[62, 62, 62, 62, 49, 49, 46, 46, 46, 46]"
mp-20405,V2Ga5,"[23, 23, 23, 23, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]"
mp-20410,Ho(BC)2,"[67, 67, 5, 5, 5, 5, 6, 6, 6, 6]"
mp-20467,PuB4,"[94, 94, 94, 94, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-20524,Sc2VB2Ir5,"[21, 21, 21, 21, 23, 23, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-20575,Nd2InGe2,"[60, 60, 60, 60, 49, 49, 32, 32, 32, 32]"
mp-20591,Yb2InGe2,"[70, 70, 70, 70, 49, 49, 32, 32, 32, 32]"
mp-20647,Nd2ScSi2,"[60, 60, 60, 60, 21, 21, 14, 14, 14, 14]"
mp-20654,Gd2InPd2,"[64, 64, 64, 64, 49, 49, 46, 46, 46, 46]"
mp-20689,Nb3B2,"[41, 41, 41, 41, 41, 41, 5, 5, 5, 5]"
mp-20705,U2SnRu2,"[92, 92, 92, 92, 50, 50, 44, 44, 44, 44]"
mp-20715,Pr2InGe2,"[59, 59, 59, 59, 49, 49, 32, 32, 32, 32]"
mp-20723,Ca2PbAu2,"[20, 20, 20, 20, 82, 82, 79, 79, 79, 79]"
mp-20870,Dy2InPd2,"[66, 66, 66, 66, 49, 49, 46, 46, 46, 46]"
mp-20908,Ce(BC)2,"[58, 58, 5, 5, 5, 5, 6, 6, 6, 6]"
mp-2091,V3B2,"[23, 23, 23, 23, 23, 23, 5, 5, 5, 5]"
mp-20919,Rb3CrF7,"[37, 37, 37, 37, 37, 37, 24, 24, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-20959,Ce2InGe2,"[58, 58, 58, 58, 49, 49, 32, 32, 32, 32]"
mp-2105,Hf3Si2,"[72, 72, 72, 72, 72, 72, 14, 14, 14, 14]"
mp-21052,Tb2InPd2,"[65, 65, 65, 65, 49, 49, 46, 46, 46, 46]"
mp-21205,Tm2InPd2,"[69, 69, 69, 69, 49, 49, 46, 46, 46, 46]"
mp-21222,Sm2InGe2,"[62, 62, 62, 62, 49, 49, 32, 32, 32, 32]"
mp-21288,La2InGe2,"[57, 57, 57, 57, 49, 49, 32, 32, 32, 32]"
mp-21350,Pr2MgGe2,"[59, 59, 59, 59, 12, 12, 32, 32, 32, 32]"
mp-21357,U2Fe2Sn,"[92, 92, 92, 92, 26, 26, 26, 26, 50, 50]"
mp-21443,Ce2Pd2Pb,"[58, 58, 58, 58, 46, 46, 46, 46, 82, 82]"
mp-21450,Nd2InPd2,"[60, 60, 60, 60, 49, 49, 46, 46, 46, 46]"
mp-21508,Y2Pd2Pb,"[39, 39, 39, 39, 46, 46, 46, 46, 82, 82]"
mp-21542,K2CeTa5O15,"[19, 19, 19, 19, 58, 58, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-21810,Tm5(Ge5Rh2)2,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-21816,Ho5(Ge5Rh2)2,"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-21866,Dy2InAu2,"[66, 66, 66, 66, 49, 49, 79, 79, 79, 79]"
mp-21870,Pr2InPd2,"[59, 59, 59, 59, 49, 49, 46, 46, 46, 46]"
mp-22014,Sc2SiB2Ir5,"[21, 21, 21, 21, 14, 14, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-22050,Hf2In5,"[72, 72, 72, 72, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49]"
mp-22150,Zr2InCo2,"[40, 40, 40, 40, 49, 49, 27, 27, 27, 27]"
mp-22250,Mg2SiB2Ir5,"[12, 12, 12, 12, 14, 14, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-22511,Ce2MgGe2,"[58, 58, 58, 58, 12, 12, 32, 32, 32, 32]"
mp-2719,DyB4,"[66, 66, 66, 66, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-29138,KAuSe2,"[19, 19, 79, 79, 34, 34, 34, 34]"
mp-2926,Pr2MgNi2,"[59, 59, 59, 59, 12, 12, 28, 28, 28, 28]"
mp-2958,Dy(BC)2,"[66, 66, 5, 5, 5, 5, 6, 6, 6, 6]"
mp-30684,Zr3Ga2,"[40, 40, 40, 40, 40, 40, 31, 31, 31, 31]"
mp-31087,Tb2Pd2Pb,"[65, 65, 65, 65, 46, 46, 46, 46, 82, 82]"
mp-31088,Dy2Pd2Pb,"[66, 66, 66, 66, 46, 46, 46, 46, 82, 82]"
mp-31089,Ho2Pd2Pb,"[67, 67, 67, 67, 46, 46, 46, 46, 82, 82]"
mp-31090,Er2Pd2Pb,"[68, 68, 68, 68, 46, 46, 46, 46, 82, 82]"
mp-31091,Lu2Pd2Pb,"[71, 71, 71, 71, 46, 46, 46, 46, 82, 82]"
mp-314,Th3Ge2,"[90, 90, 90, 90, 90, 90, 32, 32, 32, 32]"
mp-3363,Sc2Ni2Sn,"[21, 21, 21, 21, 28, 28, 28, 28, 50, 50]"
mp-4663,Yb2CdPd2,"[70, 70, 70, 70, 48, 48, 46, 46, 46, 46]"
mp-4901,Y2MgCu2,"[39, 39, 39, 39, 12, 12, 29, 29, 29, 29]"
mp-4952,La2MgNi2,"[57, 57, 57, 57, 12, 12, 28, 28, 28, 28]"
mp-504593,Pb2CCl2O3,"[82, 82, 82, 82, 82, 82, 82, 82, 6, 6, 6, 6, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-504617,Ti3Co5B2,"[22, 22, 22, 22, 22, 22, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 5, 5, 5, 5]"
mp-505278,Zr9(NiP2)2,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 28, 28, 28, 28, 15, 15, 15, 15, 15, 15, 15, 15]"
mp-505296,Ce2MgSi2,"[58, 58, 58, 58, 12, 12, 14, 14, 14, 14]"
mp-505693,Mg2GeB2Rh5,"[12, 12, 12, 12, 32, 32, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-542020,Sc3B2Rh5,"[21, 21, 21, 21, 21, 21, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-542024,Sc2GaB2Rh5,"[21, 21, 21, 21, 31, 31, 5, 5, 5, 5, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-542170,Lu5(Si5Ir2)2,"[71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-542493,Sc5(Co2Si5)2,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 27, 27, 27, 27, 27, 27, 27, 27, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
mp-542573,ThB4,"[90, 90, 90, 90, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-555736,BaHg2(ClO)2,"[56, 56, 56, 56, 80, 80, 80, 80, 80, 80, 80, 80, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-556525,BaNd2PtO5,"[56, 56, 60, 60, 60, 60, 78, 78, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-557498,NaBi2AuO5,"[11, 11, 11, 11, 83, 83, 83, 83, 83, 83, 83, 83, 79, 79, 79, 79, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-560631,KUSi2O7,"[19, 19, 19, 19, 92, 92, 92, 92, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-565929,K2EuTa5O15,"[19, 19, 19, 19, 63, 63, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-568143,TmB4,"[69, 69, 69, 69, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-569281,HoB4,"[67, 67, 67, 67, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
mp-569331,Li(Sn3Pd)2,"[3, 3, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 46, 46, 46, 46]"
mp-569996,Tb2InGe2,"[65, 65, 65, 65, 49, 49, 32, 32, 32, 32]"
mp-570561,Dy2MgSi2,"[66, 66, 66, 66, 12, 12, 14, 14, 14, 14]"
