mp-id,formula,atomic_numbers
mp-1211746,KCd(PO3)3,"[19, 19, 48, 48, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213884,CeTa7O19,"[58, 58, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214228,BaZr(SiO3)3,"[56, 56, 40, 40, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-14058,KMg(PO3)3,"[19, 19, 12, 12, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-14485,LaTa7O19,"[57, 57, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17229,RbBe3ZnF9,"[37, 37, 4, 4, 4, 4, 4, 4, 30, 30, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-18502,BaSi3SnO9,"[56, 56, 14, 14, 14, 14, 14, 14, 50, 50, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18509,KBe3ZnF9,"[19, 19, 4, 4, 4, 4, 4, 4, 30, 30, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-540631,KTa(GeO3)3,"[19, 19, 73, 73, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-540632,RbTa(GeO3)3,"[37, 37, 73, 73, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-540633,RbNb(GeO3)3,"[37, 37, 41, 41, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-540634,TaTl(GeO3)3,"[73, 73, 81, 81, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-540635,BaSn(GeO3)3,"[56, 56, 50, 50, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-6661,BaTi(SiO3)3,"[56, 56, 22, 22, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1209566,PrTa7O19,"[59, 59, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-14676,NdTa7O19,"[60, 60, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1195166,Ta7BiO19,"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 83, 83, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-770124,GdTa7O19,"[64, 64, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-556498,Sr2Be2B2O7,"[38, 38, 38, 38, 4, 4, 4, 4, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214320,BaTi(GeO3)3,"[56, 56, 22, 22, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-772036,YTa7O19,"[39, 39, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-15492,DyTa7O19,"[66, 66, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-850779,HoTa7O19,"[67, 67, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-773103,ErTa7O19,"[68, 68, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-780049,LuTa7O19,"[71, 71, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-9478,BaSi4O9,"[56, 56, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-26910,Cr(PO3)3,"[24, 24, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-772869,Ta7InO19,"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 49, 49, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-28835,LiScI3,"[3, 3, 21, 21, 53, 53, 53, 53, 53, 53]"
mp-758451,LiV(PO3)3,"[3, 3, 23, 23, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1210647,MgP3NO9,"[12, 12, 15, 15, 15, 15, 15, 15, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1207409,ZnP3NO9,"[30, 30, 15, 15, 15, 15, 15, 15, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214007,CaP3NO9,"[20, 20, 15, 15, 15, 15, 15, 15, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213892,CdP3NO9,"[48, 48, 15, 15, 15, 15, 15, 15, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1210751,MnP3NO9,"[25, 25, 15, 15, 15, 15, 15, 15, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1182219,Li4FeC6ClO21,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 26, 26, 26, 26, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 17, 17, 17, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1078430,ScCuGe,"[21, 21, 21, 29, 29, 29, 32, 32, 32]"
mp-1078692,PrAlCu,"[59, 59, 59, 13, 13, 13, 29, 29, 29]"
mp-1079361,YAlCu,"[39, 39, 39, 13, 13, 13, 29, 29, 29]"
mp-1101926,EuAs,"[63, 63, 63, 63, 63, 63, 33, 33, 33, 33, 33, 33]"
mp-1205369,YPdPb,"[39, 39, 39, 46, 46, 46, 82, 82, 82]"
mp-1205741,TiMnAs,"[22, 22, 22, 25, 25, 25, 33, 33, 33]"
mp-1224021,Ho3Er3MnBi2,"[67, 67, 67, 68, 68, 68, 25, 83, 83]"
mp-1226037,CoNiP,"[27, 27, 27, 28, 28, 28, 15, 15, 15]"
mp-21887,NdInPd,"[60, 60, 60, 49, 49, 49, 46, 46, 46]"
mp-567574,DyAgGe,"[66, 66, 66, 47, 47, 47, 32, 32, 32]"
mp-567856,MnAsRh,"[25, 25, 25, 33, 33, 33, 45, 45, 45]"
mp-570026,ErAgGe,"[68, 68, 68, 47, 47, 47, 32, 32, 32]"
mp-697068,SiPd2,"[14, 14, 14, 46, 46, 46, 46, 46, 46]"
mp-10209,Y3Al3NiGe2,"[39, 39, 39, 13, 13, 13, 28, 32, 32]"
mp-1025404,Ce3Pd5,"[58, 58, 58, 46, 46, 46, 46, 46]"
mp-10300,ZrMoP,"[40, 40, 40, 42, 42, 42, 15, 15, 15]"
mp-10379,Hf3(Cu2Ge)2,"[72, 72, 72, 29, 29, 29, 29, 32, 32]"
mp-10445,Sc6FeTe2,"[21, 21, 21, 21, 21, 21, 26, 52, 52]"
mp-10446,Sc6NiTe2,"[21, 21, 21, 21, 21, 21, 28, 52, 52]"
mp-1049,SrAs,"[38, 38, 38, 38, 38, 38, 33, 33, 33, 33, 33, 33]"
mp-10516,Dy6FeTe2,"[66, 66, 66, 66, 66, 66, 26, 52, 52]"
mp-10582,Ca5P12Rh19,"[20, 20, 20, 20, 20, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1071163,TiO,"[22, 22, 22, 8, 8, 8]"
mp-10739,TiPRu,"[22, 22, 22, 15, 15, 15, 44, 44, 44]"
mp-1078235,TmInPd,"[69, 69, 69, 49, 49, 49, 46, 46, 46]"
mp-1078355,ScNiSn,"[21, 21, 21, 28, 28, 28, 50, 50, 50]"
mp-1078378,YbInPt,"[70, 70, 70, 49, 49, 49, 78, 78, 78]"
mp-1078402,ScGePd,"[21, 21, 21, 32, 32, 32, 46, 46, 46]"
mp-1078489,HoAlCu,"[67, 67, 67, 13, 13, 13, 29, 29, 29]"
mp-1078524,ErZnNi,"[68, 68, 68, 30, 30, 30, 28, 28, 28]"
mp-1078527,ThAlPd,"[90, 90, 90, 13, 13, 13, 46, 46, 46]"
mp-1078540,Ni6Ge2B,"[28, 28, 28, 28, 28, 28, 32, 32, 5]"
mp-1078543,YbAlCu,"[70, 70, 70, 13, 13, 13, 29, 29, 29]"
mp-1078581,ThAlNi,"[90, 90, 90, 13, 13, 13, 28, 28, 28]"
mp-1078592,ErAlCu,"[68, 68, 68, 13, 13, 13, 29, 29, 29]"
mp-1078593,LaInNi,"[57, 57, 57, 49, 49, 49, 28, 28, 28]"
mp-1078614,LaCdPd,"[57, 57, 57, 48, 48, 48, 46, 46, 46]"
mp-1078635,ScGeOs,"[21, 21, 21, 32, 32, 32, 76, 76, 76]"
mp-1078639,DyMgPd,"[66, 66, 66, 12, 12, 12, 46, 46, 46]"
mp-1078641,SmZnNi,"[62, 62, 62, 30, 30, 30, 28, 28, 28]"
mp-1078673,NdInNi,"[60, 60, 60, 49, 49, 49, 28, 28, 28]"
mp-1078674,PrHgPd,"[59, 59, 59, 80, 80, 80, 46, 46, 46]"
mp-1078684,ErCdGa,"[68, 68, 68, 48, 48, 48, 31, 31, 31]"
mp-1078690,YbCdGe,"[70, 70, 70, 48, 48, 48, 32, 32, 32]"
mp-1078694,ThGaRh,"[90, 90, 90, 31, 31, 31, 45, 45, 45]"
mp-1078729,Zr6CuBi2,"[40, 40, 40, 40, 40, 40, 29, 83, 83]"
mp-1078756,ZrGaRh,"[40, 40, 40, 31, 31, 31, 45, 45, 45]"
mp-1078757,NdAlNi,"[60, 60, 60, 13, 13, 13, 28, 28, 28]"
mp-1078760,DySnPt,"[66, 66, 66, 50, 50, 50, 78, 78, 78]"
mp-1078767,HfAlNi,"[72, 72, 72, 13, 13, 13, 28, 28, 28]"
mp-1078772,TmAgGe,"[69, 69, 69, 47, 47, 47, 32, 32, 32]"
mp-1078804,ThInNi,"[90, 90, 90, 49, 49, 49, 28, 28, 28]"
mp-1078820,DyMgAg,"[66, 66, 66, 12, 12, 12, 47, 47, 47]"
mp-1078826,ErAlNi,"[68, 68, 68, 13, 13, 13, 28, 28, 28]"
mp-1078827,YSnRh,"[39, 39, 39, 50, 50, 50, 45, 45, 45]"
mp-1078832,ZrGaNi,"[40, 40, 40, 31, 31, 31, 28, 28, 28]"
mp-1078837,DyZnPd,"[66, 66, 66, 30, 30, 30, 46, 46, 46]"
mp-1078841,LaMgPd,"[57, 57, 57, 12, 12, 12, 46, 46, 46]"
mp-1078853,DyCdCu,"[66, 66, 66, 48, 48, 48, 29, 29, 29]"
mp-1078856,SmInNi,"[62, 62, 62, 49, 49, 49, 28, 28, 28]"
mp-1078857,DyAlCu,"[66, 66, 66, 13, 13, 13, 29, 29, 29]"
mp-1078859,Er6MnTe2,"[68, 68, 68, 68, 68, 68, 25, 52, 52]"
mp-1078870,UGaRh,"[92, 92, 92, 31, 31, 31, 45, 45, 45]"
mp-1078876,ErSnIr,"[68, 68, 68, 50, 50, 50, 77, 77, 77]"
mp-1078880,UGaRu,"[92, 92, 92, 31, 31, 31, 44, 44, 44]"
mp-1078902,ThAlPt,"[90, 90, 90, 13, 13, 13, 78, 78, 78]"
mp-1078911,TmSnPd,"[69, 69, 69, 50, 50, 50, 46, 46, 46]"
mp-1078961,LiTbGe,"[3, 3, 3, 65, 65, 65, 32, 32, 32]"
mp-1079003,HoNiSn,"[67, 67, 67, 28, 28, 28, 50, 50, 50]"
mp-1079038,HfSnIr,"[72, 72, 72, 50, 50, 50, 77, 77, 77]"
mp-1079079,HfAsRu,"[72, 72, 72, 33, 33, 33, 44, 44, 44]"
mp-1079085,LuInPd,"[71, 71, 71, 49, 49, 49, 46, 46, 46]"
mp-1079093,TmSiAg,"[69, 69, 69, 14, 14, 14, 47, 47, 47]"
mp-1079097,ErMgAg,"[68, 68, 68, 12, 12, 12, 47, 47, 47]"
mp-1079148,LuSnRh,"[71, 71, 71, 50, 50, 50, 45, 45, 45]"
mp-1079155,Hf6Al2Pt,"[72, 72, 72, 72, 72, 72, 13, 13, 78]"
mp-1079168,ThGaPt,"[90, 90, 90, 31, 31, 31, 78, 78, 78]"
mp-1079206,PrInPd,"[59, 59, 59, 49, 49, 49, 46, 46, 46]"
mp-1079238,ZrReSi,"[40, 40, 40, 75, 75, 75, 14, 14, 14]"
mp-1079239,Ho6MnTe2,"[67, 67, 67, 67, 67, 67, 25, 52, 52]"
mp-1079242,DyCdGa,"[66, 66, 66, 48, 48, 48, 31, 31, 31]"
mp-1079245,SmPdPb,"[62, 62, 62, 46, 46, 46, 82, 82, 82]"
mp-1079246,ZrGaCo,"[40, 40, 40, 31, 31, 31, 27, 27, 27]"
mp-1079253,Tb6CoTe2,"[65, 65, 65, 65, 65, 65, 27, 52, 52]"
mp-1079310,CeHgPd,"[58, 58, 58, 80, 80, 80, 46, 46, 46]"
mp-1079329,HoZnPd,"[67, 67, 67, 30, 30, 30, 46, 46, 46]"
mp-1079341,DyZnNi,"[66, 66, 66, 30, 30, 30, 28, 28, 28]"
mp-1079342,CeZnNi,"[58, 58, 58, 30, 30, 30, 28, 28, 28]"
mp-1079357,TbAlCu,"[65, 65, 65, 13, 13, 13, 29, 29, 29]"
mp-1079386,TbZnPd,"[65, 65, 65, 30, 30, 30, 46, 46, 46]"
mp-1079387,PrInNi,"[59, 59, 59, 49, 49, 49, 28, 28, 28]"
mp-1079423,HoSnIr,"[67, 67, 67, 50, 50, 50, 77, 77, 77]"
mp-1079435,ErMgPd,"[68, 68, 68, 12, 12, 12, 46, 46, 46]"
mp-1079471,TmZnPd,"[69, 69, 69, 30, 30, 30, 46, 46, 46]"
mp-1079553,CeInRh,"[58, 58, 58, 49, 49, 49, 45, 45, 45]"
mp-1079597,ScGeRh,"[21, 21, 21, 32, 32, 32, 45, 45, 45]"
mp-1079601,ThGaNi,"[90, 90, 90, 31, 31, 31, 28, 28, 28]"
mp-1079682,CeRhPb,"[58, 58, 58, 45, 45, 45, 82, 82, 82]"
mp-1079690,GdSiAg,"[64, 64, 64, 14, 14, 14, 47, 47, 47]"
mp-1079696,USnRh,"[92, 92, 92, 50, 50, 50, 45, 45, 45]"
mp-1079699,PrAlNi,"[59, 59, 59, 13, 13, 13, 28, 28, 28]"
mp-1079700,Dy6CoTe2,"[66, 66, 66, 66, 66, 66, 27, 52, 52]"
mp-1079709,YbSnIr,"[70, 70, 70, 50, 50, 50, 77, 77, 77]"
mp-1079725,Er6CoTe2,"[68, 68, 68, 68, 68, 68, 27, 52, 52]"
mp-1079727,LuSnPt,"[71, 71, 71, 50, 50, 50, 78, 78, 78]"
mp-1079739,GdSnPt,"[64, 64, 64, 50, 50, 50, 78, 78, 78]"
mp-1079743,SmMgPd,"[62, 62, 62, 12, 12, 12, 46, 46, 46]"
mp-1079744,SmCdPd,"[62, 62, 62, 48, 48, 48, 46, 46, 46]"
mp-1079756,PrMgAg,"[59, 59, 59, 12, 12, 12, 47, 47, 47]"
mp-1079780,LaHgPd,"[57, 57, 57, 80, 80, 80, 46, 46, 46]"
mp-1079790,TbSnPt,"[65, 65, 65, 50, 50, 50, 78, 78, 78]"
mp-1079794,LuSiAg,"[71, 71, 71, 14, 14, 14, 47, 47, 47]"
mp-1079819,LuAlNi,"[71, 71, 71, 13, 13, 13, 28, 28, 28]"
mp-1079826,ErSnPt,"[68, 68, 68, 50, 50, 50, 78, 78, 78]"
mp-1079831,HfReSi,"[72, 72, 72, 75, 75, 75, 14, 14, 14]"
mp-1079842,HfGaRh,"[72, 72, 72, 31, 31, 31, 45, 45, 45]"
mp-1079843,LaMgAg,"[57, 57, 57, 12, 12, 12, 47, 47, 47]"
mp-1079844,ThGaIr,"[90, 90, 90, 31, 31, 31, 77, 77, 77]"
mp-1079846,ThAlIr,"[90, 90, 90, 13, 13, 13, 77, 77, 77]"
mp-1079852,ErZnPd,"[68, 68, 68, 30, 30, 30, 46, 46, 46]"
mp-1079860,HfGaNi,"[72, 72, 72, 31, 31, 31, 28, 28, 28]"
mp-1079868,CeAlCu,"[58, 58, 58, 13, 13, 13, 29, 29, 29]"
mp-1079874,ErSnPd,"[68, 68, 68, 50, 50, 50, 46, 46, 46]"
mp-1079880,ErPdPb,"[68, 68, 68, 46, 46, 46, 82, 82, 82]"
mp-1079958,LuSnIr,"[71, 71, 71, 50, 50, 50, 77, 77, 77]"
mp-1079966,CrNiP,"[24, 24, 24, 28, 28, 28, 15, 15, 15]"
mp-1079968,UGaFe,"[92, 92, 92, 31, 31, 31, 26, 26, 26]"
mp-1079974,DySnRh,"[66, 66, 66, 50, 50, 50, 45, 45, 45]"
mp-1079977,CeCdPd,"[58, 58, 58, 48, 48, 48, 46, 46, 46]"
mp-1080033,SiNiPd,"[14, 14, 14, 28, 28, 28, 46, 46, 46]"
mp-1080077,UGaPt,"[92, 92, 92, 31, 31, 31, 78, 78, 78]"
mp-1080085,PrInCu,"[59, 59, 59, 49, 49, 49, 29, 29, 29]"
mp-1080089,TaFeB,"[73, 73, 73, 26, 26, 26, 5, 5, 5]"
mp-1080127,YbCdPb,"[70, 70, 70, 48, 48, 48, 82, 82, 82]"
mp-1080129,SmSnRh,"[62, 62, 62, 50, 50, 50, 45, 45, 45]"
mp-1080178,GdZnPd,"[64, 64, 64, 30, 30, 30, 46, 46, 46]"
mp-1080424,ScAgGe,"[21, 21, 21, 47, 47, 47, 32, 32, 32]"
mp-1080427,TmSnIr,"[69, 69, 69, 50, 50, 50, 77, 77, 77]"
mp-1080449,SmZnPd,"[62, 62, 62, 30, 30, 30, 46, 46, 46]"
mp-1080454,DyPdPb,"[66, 66, 66, 46, 46, 46, 82, 82, 82]"
mp-1080463,HfPOs,"[72, 72, 72, 15, 15, 15, 76, 76, 76]"
mp-1080489,HfGeRu,"[72, 72, 72, 32, 32, 32, 44, 44, 44]"
mp-1080496,GdInAu,"[64, 64, 64, 49, 49, 49, 79, 79, 79]"
mp-1080526,Zr6Ga2Fe,"[40, 40, 40, 40, 40, 40, 31, 31, 26]"
mp-1080560,NdAlCu,"[60, 60, 60, 13, 13, 13, 29, 29, 29]"
mp-1080594,DyInCu,"[66, 66, 66, 49, 49, 49, 29, 29, 29]"
mp-1080605,MgGaAu,"[12, 12, 12, 31, 31, 31, 79, 79, 79]"
mp-1080612,GdAlCu,"[64, 64, 64, 13, 13, 13, 29, 29, 29]"
mp-1080624,YInCu,"[39, 39, 39, 49, 49, 49, 29, 29, 29]"
mp-1080654,LaPdPb,"[57, 57, 57, 46, 46, 46, 82, 82, 82]"
mp-1080665,ScPIr,"[21, 21, 21, 15, 15, 15, 77, 77, 77]"
mp-1080680,YbCdSn,"[70, 70, 70, 48, 48, 48, 50, 50, 50]"
mp-1080703,PrAlPd,"[59, 59, 59, 13, 13, 13, 46, 46, 46]"
mp-1080715,ScSiRu,"[21, 21, 21, 14, 14, 14, 44, 44, 44]"
mp-1080740,PrMgPd,"[59, 59, 59, 12, 12, 12, 46, 46, 46]"
mp-1080768,LuSnPd,"[71, 71, 71, 50, 50, 50, 46, 46, 46]"
mp-1080769,HfMnGe,"[72, 72, 72, 25, 25, 25, 32, 32, 32]"
mp-1080785,ThAlRh,"[90, 90, 90, 13, 13, 13, 45, 45, 45]"
mp-1080803,USnIr,"[92, 92, 92, 50, 50, 50, 77, 77, 77]"
mp-1080806,TmSnPt,"[69, 69, 69, 50, 50, 50, 78, 78, 78]"
mp-1080817,NbFeB,"[41, 41, 41, 26, 26, 26, 5, 5, 5]"
mp-1080829,Ti6Ge2B,"[22, 22, 22, 22, 22, 22, 32, 32, 5]"
mp-1084759,TbSnRh,"[65, 65, 65, 50, 50, 50, 45, 45, 45]"
mp-1084794,NdCdGa,"[60, 60, 60, 48, 48, 48, 31, 31, 31]"
mp-1084844,ErSiAg,"[68, 68, 68, 14, 14, 14, 47, 47, 47]"
mp-1087473,LuZnPd,"[71, 71, 71, 30, 30, 30, 46, 46, 46]"
mp-1087480,LuAlAu,"[71, 71, 71, 13, 13, 13, 79, 79, 79]"
mp-1087485,YInPd,"[39, 39, 39, 49, 49, 49, 46, 46, 46]"
mp-1087494,YbPdPb,"[70, 70, 70, 46, 46, 46, 82, 82, 82]"
mp-1087517,NdZnPd,"[60, 60, 60, 30, 30, 30, 46, 46, 46]"
mp-1087523,TmAlNi,"[69, 69, 69, 13, 13, 13, 28, 28, 28]"
mp-1091370,LuInAu,"[71, 71, 71, 49, 49, 49, 79, 79, 79]"
mp-1091393,PuGaNi,"[94, 94, 94, 31, 31, 31, 28, 28, 28]"
mp-1091395,ZrGeOs,"[40, 40, 40, 32, 32, 32, 76, 76, 76]"
mp-1091398,YSiAg,"[39, 39, 39, 14, 14, 14, 47, 47, 47]"
mp-1092318,TmInAu,"[69, 69, 69, 49, 49, 49, 79, 79, 79]"
mp-1095053,ThSnRh,"[90, 90, 90, 50, 50, 50, 45, 45, 45]"
mp-1095120,PrPdPb,"[59, 59, 59, 46, 46, 46, 82, 82, 82]"
mp-1095127,USbRu,"[92, 92, 92, 51, 51, 51, 44, 44, 44]"
mp-1095128,TiPOs,"[22, 22, 22, 15, 15, 15, 76, 76, 76]"
mp-1095130,DySiAg,"[66, 66, 66, 14, 14, 14, 47, 47, 47]"
mp-1095145,TiReSi,"[22, 22, 22, 75, 75, 75, 14, 14, 14]"
mp-1095148,TiFeAs,"[22, 22, 22, 26, 26, 26, 33, 33, 33]"
mp-1095154,SmMgAg,"[62, 62, 62, 12, 12, 12, 47, 47, 47]"
mp-1095158,HfGaCo,"[72, 72, 72, 31, 31, 31, 27, 27, 27]"
mp-1095196,HfGeOs,"[72, 72, 72, 32, 32, 32, 76, 76, 76]"
mp-1095197,SmCdGa,"[62, 62, 62, 48, 48, 48, 31, 31, 31]"
mp-1101056,GdMgIn,"[64, 64, 64, 12, 12, 12, 49, 49, 49]"
mp-1101090,GdAlNi,"[64, 64, 64, 13, 13, 13, 28, 28, 28]"
mp-1102112,V3Ag2TeS6,"[23, 23, 23, 47, 47, 52, 16, 16, 16, 16, 16, 16]"
mp-1102914,Ba2Eu3Si7,"[56, 56, 63, 63, 63, 14, 14, 14, 14, 14, 14, 14]"
mp-1105133,Ho3Si2(SnRh3)3,"[67, 67, 67, 14, 14, 50, 50, 50, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
mp-1105186,Cu3B5Pt9,"[29, 29, 29, 5, 5, 5, 5, 5, 78, 78, 78, 78, 78, 78, 78, 78, 78]"
mp-11073,Ti3In3Rh2,"[22, 22, 22, 49, 49, 49, 45, 45]"
mp-11082,CeCdAu,"[58, 58, 58, 48, 48, 48, 79, 79, 79]"
mp-11091,NdMgPt,"[60, 60, 60, 12, 12, 12, 78, 78, 78]"
mp-11104,HoInRh,"[67, 67, 67, 49, 49, 49, 45, 45, 45]"
mp-11155,NdMgGa,"[60, 60, 60, 12, 12, 12, 31, 31, 31]"
mp-11156,TmMgGa,"[69, 69, 69, 12, 12, 12, 31, 31, 31]"
mp-11157,SmMgGa,"[62, 62, 62, 12, 12, 12, 31, 31, 31]"
mp-11201,Sc6FeSb2,"[21, 21, 21, 21, 21, 21, 26, 51, 51]"
mp-11202,Y6FeSb2,"[39, 39, 39, 39, 39, 39, 26, 51, 51]"
